refdate,demo_age,demo_gender,demo_marital_status,demo_schooling,demo_residence_time,demo_residence_kind,job_formal,job_retired,job_employment_time,job_kind,job_employment_experience,income_social_benefits,income_salary,debt_profile,debt_prev_history,debt_bureau_score,target
2015-08-30,19,0,2,1,12,2,0,0,7,2,1.0,0,2069.0,4,0,0.7456,0
2015-08-25,60,0,1,3,324,1,0,1,187,1,1.0,0,1603.475,3,0,0.9496,0
2015-08-28,33,0,1,3,205,1,1,0,25,7,1.0,1,8051.5135,0,0,0.838,0
2015-08-25,40,0,2,4,84,1,0,0,1,2,1.0,0,1862.1,3,0,0.9132,0
2015-08-14,20,0,2,2,48,1,1,0,0,4,0.0,0,1034.5,2,0,0.871,0
2015-08-09,57,1,4,2,24,1,0,0,24,1,1.0,0,1758.65,4,0,0.8933,0
2015-08-25,47,0,7,4,221,1,1,0,0,4,0.0,0,1293.125,5,0,0.9521,0
2015-08-15,22,0,1,4,12,1,0,0,102,4,1.0,0,2586.25,4,0,0.8605,0
2015-08-08,44,0,5,4,60,2,1,0,234,2,1.0,0,4138.0,3,1,0.8057,0
2015-08-11,40,0,2,4,362,1,1,0,109,8,1.0,0,2069.0,0,0,0.8737,0
2015-08-15,63,0,2,4,265,1,1,0,31,1,1.0,0,3103.5,4,0,0.9451,0
2015-08-18,19,1,1,4,180,1,1,0,8,1,1.0,0,1344.85,5,0,0.8205,0
2015-08-11,26,1,1,3,48,2,0,0,54,7,1.0,0,2586.25,4,0,0.7432,0
2015-08-09,36,0,3,3,8,2,0,0,38,4,1.0,0,1241.4,5,0,0.9397,0
2015-08-09,25,0,6,4,6,2,0,0,0,2,0.0,0,1096.57,5,1,0.7725,0
2015-08-11,60,0,2,3,360,1,0,1,65,1,1.0,0,1241.4,2,0,0.8914,0
2015-08-11,61,0,1,2,216,1,1,0,5,4,1.0,0,1034.5,3,1,0.8583,0
2015-08-24,44,1,2,4,120,1,1,0,34,4,1.0,0,2586.25,5,0,0.8832,0
2015-08-24,23,0,1,5,240,1,0,0,0,8,0.0,0,1551.75,4,0,0.8887,0
2015-08-15,27,0,2,1,120,1,0,0,0,4,0.0,0,2069.0,2,0,0.8694,1
2015-08-29,31,1,1,4,24,1,1,0,78,7,1.0,0,7241.5,4,0,0.9513,0
2015-08-22,36,1,1,4,12,2,1,0,17,2,1.0,0,1344.85,4,0,0.5684,0
2015-08-07,41,1,2,3,12,1,1,0,48,2,1.0,0,1758.65,4,0,0.7976,0
2015-08-16,41,1,2,4,96,1,1,0,103,4,1.0,0,990.0165,3,0,0.9075,0
2015-08-28,37,0,2,0,133,1,0,0,0,4,0.0,0,1862.1,2,0,0.9284,0
2015-08-08,20,-1,1,3,12,1,0,0,0,4,0.0,0,1034.5,-1,0,0.8362,0
2015-08-08,43,0,2,5,36,1,0,0,63,4,1.0,0,1862.1,4,0,0.8629,0
2015-08-15,19,0,1,1,360,1,0,0,10,7,1.0,0,1034.5,0,0,0.7755,0
2015-08-09,21,0,1,4,36,1,1,0,54,2,1.0,0,1241.4,4,0,0.8874,0
2015-08-11,33,1,1,2,12,1,1,0,29,2,1.0,0,2586.25,5,0,0.9059,0
2015-08-18,45,1,2,4,37,1,0,0,3,4,1.0,0,2275.9,3,0,0.7731,0
2015-08-13,19,1,1,4,228,5,1,0,6,2,1.0,0,1241.4,2,0,0.8397,0
2015-08-14,25,1,1,4,72,2,0,0,0,4,0.0,0,2896.6,0,0,0.8225,0
2015-08-30,22,-1,1,0,6,2,1,0,0,4,0.0,0,1241.4,4,0,0.8058,0
2015-08-13,49,0,3,2,7,2,0,0,30,4,1.0,0,1551.75,0,0,0.852,1
2015-08-28,50,0,6,4,36,1,0,0,0,4,0.0,0,2069.0,5,0,0.7319,0
2015-08-08,45,0,1,1,125,1,0,0,210,4,1.0,0,10345.0,4,0,0.7568,0
2015-08-10,31,0,1,4,12,1,0,0,30,4,1.0,0,1034.5,3,0,0.8303,0
2015-08-27,50,0,1,4,18,1,0,0,16,2,1.0,1,1655.2,3,0,0.7419,0
2015-08-09,48,0,2,3,185,1,0,0,65,4,1.0,1,1024.155,3,1,0.8117,0
2015-08-21,29,1,1,4,120,1,0,0,12,2,1.0,0,2069.0,4,0,0.9351,0
2015-08-09,35,0,2,1,120,1,0,0,14,4,1.0,0,5172.5,2,0,0.9518,0
2015-08-20,39,0,1,1,216,1,1,0,199,8,1.0,0,2482.8,3,0,0.7966,1
2015-08-24,59,1,1,4,189,1,0,0,0,4,0.0,0,4655.25,5,0,0.9083,0
2015-08-24,52,1,2,4,120,1,0,0,76,4,1.0,0,3620.75,5,0,0.8892,0
2015-08-25,37,0,2,5,120,1,0,0,0,4,0.0,0,3103.5,2,0,0.9422,0
2015-08-11,51,1,1,4,22,4,0,0,19,2,1.0,0,3103.5,4,0,0.9555,0
2015-08-25,27,1,2,4,48,1,1,0,84,2,1.0,0,3166.14932,0,0,0.7552,0
2015-08-13,43,1,6,4,72,1,1,0,57,2,1.0,0,1706.925,3,0,0.8608,0
2015-08-29,44,1,2,4,89,1,0,0,54,4,1.0,0,2586.25,3,1,0.8141,0
2015-08-10,51,0,2,1,360,1,0,0,18,2,1.0,0,2586.25,3,1,0.8464,1
2015-08-18,23,1,1,1,96,1,1,0,32,2,1.0,0,1344.85,3,0,0.7252,1
2015-08-24,22,0,2,3,24,1,0,0,15,4,1.0,0,1034.5,4,0,0.8695,1
2015-08-17,57,0,2,4,122,1,0,0,0,1,0.0,1,1913.825,0,0,0.9161,0
2015-08-11,47,1,2,2,204,1,0,0,281,2,1.0,0,3724.2,4,0,0.9334,0
2015-08-15,20,1,1,4,182,1,0,0,5,2,1.0,0,1862.1,2,0,0.8643,0
2015-08-30,33,1,1,1,125,1,0,0,100,2,1.0,0,3620.75,5,0,0.9346,0
2015-08-30,41,1,2,4,226,1,0,0,100,4,1.0,0,2896.6,0,0,0.8574,1
2015-08-28,22,0,2,0,7,2,0,0,6,2,1.0,0,1034.5,5,0,0.8499,0
2015-08-16,63,0,2,4,13,1,0,0,78,4,1.0,0,2586.25,0,1,0.7929999999999999,0
2015-08-15,28,0,1,5,409,1,1,0,0,7,0.0,0,2275.9,0,0,0.7859999999999999,0
2015-08-12,61,1,5,2,181,1,1,0,0,1,0.0,0,8276.0,0,0,0.9382,0
2015-08-23,31,0,1,4,37,1,0,0,0,4,0.0,0,1241.4,4,0,0.8466,1
2015-08-23,23,1,1,4,180,1,1,0,7,2,1.0,0,1396.575,2,0,0.8041,0
2015-08-09,67,0,4,4,48,1,0,0,67,1,1.0,0,1034.5,0,0,0.8668,0
2015-08-28,36,0,6,4,126,1,0,0,162,4,1.0,1,1965.55,5,0,0.8451,0
2015-08-12,55,0,2,4,252,1,0,0,77,2,1.0,0,2069.0,5,0,0.9564,0
2015-08-10,46,0,1,0,193,1,0,0,102,2,1.0,0,3620.75,4,0,0.8708,1
2015-08-08,18,1,1,4,180,5,0,0,11,2,1.0,0,1034.5,5,0,0.8154,1
2015-08-06,31,0,1,2,264,1,0,0,18,4,1.0,0,1034.5,5,0,0.8262,0
2015-08-17,20,0,1,1,32,1,0,0,25,4,1.0,0,1448.3,5,0,0.7943,1
2015-08-08,30,1,2,3,372,1,1,0,18,4,1.0,0,1551.75,3,0,0.8667,1
2015-08-08,23,1,6,4,34,1,1,0,30,2,1.0,0,2069.0,2,0,0.7962,1
2015-08-08,27,0,1,4,12,2,1,0,0,2,0.0,0,1344.85,2,0,0.7106,1
2015-08-13,38,1,2,3,130,1,1,0,258,2,1.0,0,2586.25,0,0,0.7491,0
2015-08-25,38,0,1,4,122,1,1,0,0,2,0.0,0,2069.0,4,0,0.8247,0
2015-08-15,33,0,2,4,120,1,0,0,27,1,1.0,0,1241.4,5,0,0.9034,0
2015-08-10,51,0,4,3,564,1,0,0,0,2,0.0,0,1448.3,4,0,0.8329,1
2015-08-08,33,0,2,1,29,1,1,0,7,2,1.0,0,1541.405,2,0,0.9677,0
2015-08-21,51,1,2,5,360,1,1,0,0,4,0.0,0,1551.75,0,0,0.8631,1
2015-08-18,53,0,2,4,122,1,0,0,103,4,1.0,0,1551.75,0,1,0.7661,0
2015-08-24,21,1,1,4,120,1,0,0,54,4,1.0,0,1241.4,5,0,0.8551,0
2015-08-21,60,-1,2,1,182,1,0,0,0,1,0.0,0,1965.55,5,0,0.9445,0
2015-08-31,22,0,1,4,38,2,1,0,38,2,1.0,0,1308.6425,2,1,0.7227,0
2015-08-04,34,0,2,1,36,1,0,0,97,2,1.0,0,3620.75,4,0,0.8077,0
2015-08-07,28,0,1,0,96,1,1,0,0,2,0.0,0,2069.0,4,1,0.7874,1
2015-08-21,18,1,1,4,48,1,0,0,66,4,1.0,0,1241.4,4,0,,1
2015-08-29,37,1,1,4,180,5,1,0,31,2,1.0,1,3310.4,0,0,0.7190000000000001,1
2015-08-09,52,1,2,4,120,1,1,0,30,2,1.0,0,1551.75,2,1,0.8295,0
2015-08-14,48,0,2,4,121,1,0,0,7,4,1.0,0,1551.75,0,0,0.9075,0
2015-08-22,42,0,7,3,218,1,0,0,0,4,0.0,0,1551.75,0,0,0.8035,1
2015-08-10,55,0,2,3,120,1,0,0,60,2,1.0,0,2275.9,3,0,0.8939,0
2015-08-13,43,0,2,1,24,2,0,0,0,7,0.0,0,10345.0,0,0,0.8418,0
2015-08-10,25,0,1,4,78,1,0,0,43,4,1.0,0,1551.75,2,1,0.7068,0
2015-08-25,66,0,5,1,317,1,0,1,66,1,1.0,0,5462.16,0,0,0.5629,0
2015-08-22,37,1,2,4,312,1,0,0,0,4,0.0,0,2586.25,0,0,0.8665,0
2015-08-18,55,1,2,4,62,1,1,0,31,2,1.0,0,2793.15,5,0,0.8516,0
2015-08-08,39,1,1,5,30,2,1,0,53,4,1.0,0,3103.5,0,0,0.8845,1
2015-08-22,35,0,2,4,6,2,0,0,17,4,1.0,0,3931.1,4,0,0.8240000000000001,0
2015-08-27,20,0,1,4,216,1,0,0,0,4,0.0,0,1551.75,4,0,0.8427,0
2015-08-27,20,-1,1,2,6,1,0,0,31,4,1.0,0,1241.4,4,0,0.8469,0
2015-08-06,49,0,5,2,74,1,1,0,0,8,0.0,0,2586.25,4,0,0.8946,0
2015-08-18,29,1,1,3,207,1,0,0,0,4,0.0,0,3103.5,4,0,0.8633,0
2015-08-12,36,0,1,1,120,1,0,0,0,4,0.0,0,2017.275,0,0,0.8542,0
2015-08-11,46,1,2,2,249,1,1,0,0,4,0.0,0,2069.0,0,0,0.8048,0
2015-08-09,55,1,1,4,125,1,0,0,15,4,1.0,0,1241.4,2,0,0.7827,1
2015-08-11,35,-1,1,4,265,1,0,0,5,4,1.0,0,1034.5,5,0,0.9256,0
2015-08-10,23,0,2,3,108,4,0,0,108,2,1.0,0,2069.0,5,0,0.8113,0
2015-08-18,52,0,2,1,120,1,0,0,0,4,0.0,0,3103.5,3,1,0.7818,0
2015-08-27,22,0,1,4,48,1,0,0,52,4,1.0,0,1448.3,5,0,0.7459,1
2015-08-25,42,0,6,4,69,1,0,0,158,4,1.0,0,1551.75,3,1,0.777,0
2015-08-22,22,1,1,3,38,2,0,0,32,2,1.0,0,1122.4325,5,0,0.8546,0
2015-08-23,19,0,2,4,48,2,1,0,32,2,1.0,0,1489.68,4,1,0.7173,1
2015-08-05,20,1,1,4,12,2,0,0,8,2,1.0,0,1862.1,5,0,0.7698,0
2015-08-22,39,1,2,4,216,1,1,0,62,2,1.0,0,2586.25,0,0,0.8885,0
2015-08-25,26,0,2,4,120,1,1,0,34,2,1.0,0,1551.75,3,0,0.8056,1
2015-08-31,47,1,2,4,32,2,0,0,0,4,0.0,0,2586.25,2,0,0.9635,0
2015-08-13,32,1,2,4,18,1,0,0,0,4,0.0,0,1551.75,2,0,0.8178,1
2015-08-07,32,0,2,4,153,1,1,0,0,5,0.0,0,1241.4,0,0,0.7390000000000001,0
2015-08-18,50,1,2,2,120,1,0,0,103,4,1.0,0,3620.75,5,1,0.7483,0
2015-08-31,43,-1,2,1,241,1,1,0,327,8,1.0,0,1862.1,3,0,0.8962,1
2015-08-23,27,0,1,4,300,1,1,0,30,2,1.0,0,2069.0,0,0,0.6669,0
2015-08-31,23,0,2,1,12,2,0,0,0,4,0.0,0,2069.0,3,0,0.8206,0
2015-08-09,20,0,1,5,41,5,1,0,39,2,1.0,0,1551.75,2,1,0.7508,0
2015-08-27,28,0,6,4,120,1,0,0,0,4,0.0,0,1013.81,4,0,0.8875,0
2015-08-13,22,1,1,4,84,1,1,0,0,4,0.0,0,1034.5,4,0,0.8737,1
2015-08-11,42,0,2,4,241,1,1,0,55,2,1.0,0,2586.25,4,0,0.9225,0
2015-08-18,51,1,2,4,60,1,1,0,27,2,1.0,0,1241.4,4,0,0.8868,0
2015-08-29,46,0,1,3,96,1,0,0,0,4,0.0,0,1013.81,2,0,0.8719,0
2015-08-25,52,0,1,0,219,1,0,0,0,4,0.0,0,4138.0,5,0,0.9606,0
2015-08-25,49,1,2,4,120,2,1,1,122,1,1.0,0,1551.75,5,0,0.8203,0
2015-08-21,32,0,1,4,50,1,1,0,30,2,1.0,0,1344.85,3,0,0.8207,0
2015-08-11,48,0,2,4,120,1,0,0,0,4,0.0,0,1551.75,4,0,0.9617,0
2015-08-15,45,1,2,2,120,1,1,0,7,4,1.0,0,2586.25,2,0,0.9348,0
2015-08-19,24,0,1,3,14,2,0,0,40,3,1.0,0,2896.6,5,0,0.8108,1
2015-08-09,35,0,1,4,60,1,1,0,74,4,1.0,0,1862.1,4,0,0.935,0
2015-08-27,38,0,1,1,48,1,1,0,102,8,1.0,0,3103.5,0,0,0.9452,0
2015-08-20,48,0,1,4,17,1,1,0,270,8,1.0,0,7241.5,4,0,0.9733,0
2015-08-11,36,1,2,1,36,1,1,0,55,8,1.0,0,3310.4,4,0,0.8336,0
2015-08-18,19,1,1,4,120,1,0,0,18,4,1.0,0,3103.5,5,0,0.7984,0
2015-08-23,28,0,1,4,24,1,1,0,53,4,1.0,0,1344.85,3,0,0.7065,1
2015-08-15,60,0,2,4,50,1,0,1,22,1,1.0,1,1034.5,0,0,0.8109999999999999,0
2015-08-11,17,1,6,4,13,1,0,0,6,2,1.0,0,1448.3,0,0,0.6964,1
2015-08-31,19,0,1,2,12,1,0,0,15,4,1.0,0,1448.3,0,0,0.7066,0
2015-08-27,45,0,1,1,242,1,1,0,0,4,0.0,0,2586.25,2,0,0.9717,0
2015-08-09,32,0,1,5,12,1,1,0,0,8,0.0,0,4965.599999999999,3,0,0.7512,1
2015-08-31,28,0,2,4,14,1,1,0,52,4,1.0,0,1551.75,3,0,0.8948,0
2015-08-16,43,1,1,3,24,1,1,1,79,1,1.0,1,2172.45,3,0,0.8819,1
2015-08-28,46,0,1,2,39,2,1,0,63,2,1.0,0,1241.4,4,0,0.88,0
2015-08-23,21,0,1,4,264,1,1,0,19,4,1.0,0,1034.5,4,0,0.8522,0
2015-08-28,29,0,2,5,129,1,0,0,0,4,0.0,1,1241.4,3,0,0.8402,0
2015-08-04,39,1,1,2,98,1,1,0,42,2,1.0,0,2069.0,3,0,0.8941,0
2015-08-16,17,0,1,5,12,2,0,0,2,2,1.0,0,1448.3,0,0,0.7772,0
2015-08-28,39,1,2,4,75,1,1,0,100,4,1.0,0,1655.2,0,0,0.8633,0
2015-08-07,33,0,1,3,48,1,1,0,72,2,1.0,1,1137.95,5,0,0.8984,0
2015-08-26,45,0,2,1,72,1,1,0,0,8,0.0,0,3103.5,5,0,0.9141,1
2015-08-16,21,1,6,4,6,2,1,0,38,4,1.0,0,1241.4,3,0,0.8084,1
2015-08-08,52,0,2,4,60,1,0,0,87,4,1.0,0,1551.75,2,0,0.7465,0
2015-08-07,29,0,1,4,60,2,0,0,0,2,0.0,1,1060.3625,3,1,0.7176,0
2015-08-11,39,1,1,4,120,1,0,0,0,4,0.0,0,2586.25,5,0,0.9392,0
2015-08-27,35,1,1,4,98,2,0,0,16,2,1.0,0,1551.75,4,0,0.8074,1
2015-08-23,45,0,5,5,528,1,0,0,19,8,1.0,0,1140.019,3,0,0.7434,1
2015-08-20,65,0,2,2,180,1,0,1,79,1,1.0,0,3103.5,4,1,0.8723,0
2015-08-20,31,0,1,4,312,1,0,0,18,4,1.0,0,1293.125,5,0,0.8279,0
2015-08-30,38,1,2,4,192,1,0,0,43,4,1.0,0,4758.7,0,0,0.7836,0
2015-08-15,21,1,1,5,204,1,0,0,0,2,0.0,0,1551.75,5,0,0.7511,0
2015-08-18,25,1,6,4,12,1,1,0,25,2,1.0,0,1655.2,4,0,0.8508,1
2015-08-14,56,1,1,3,240,5,1,0,5,1,1.0,0,990.0165,5,0,0.8522,0
2015-08-10,33,-1,2,4,38,1,1,0,16,4,1.0,0,3103.5,3,0,0.9264,0
2015-08-16,45,0,1,0,60,1,0,0,0,4,0.0,0,1758.65,5,0,0.9209,0
2015-08-13,31,0,1,3,78,1,0,0,51,4,1.0,1,1034.5,4,0,0.8448,0
2015-08-11,30,1,1,4,120,1,1,0,53,4,1.0,0,1551.75,5,0,0.9181,0
2015-08-11,29,1,6,4,250,1,0,0,27,2,1.0,0,1344.85,4,0,0.8381,1
2015-08-28,65,1,1,4,60,1,0,1,0,1,0.0,0,1241.4,5,0,0.8164,0
2015-08-26,45,0,2,4,120,1,0,0,43,7,1.0,1,2896.6,4,0,0.8308,0
2015-08-11,22,0,1,4,120,1,0,0,19,8,1.0,0,1551.75,-1,0,0.8184,0
2015-08-11,32,0,1,1,2,2,1,0,3,2,1.0,0,1241.4,5,1,0.657,0
2015-08-22,28,-1,1,4,24,2,1,0,8,2,1.0,0,1862.1,0,0,0.6414,1
2015-08-17,41,1,5,2,361,1,0,0,27,2,1.0,0,1348.9879999999998,2,0,0.8547,0
2015-08-25,38,0,1,4,125,1,0,0,14,8,1.0,0,1862.1,4,0,0.7053,0
2015-08-06,43,1,2,4,27,1,0,0,0,4,0.0,0,1551.75,5,0,0.9515,0
2015-08-14,59,1,2,4,360,1,0,0,114,4,1.0,0,1241.4,4,0,0.9232,0
2015-08-20,28,1,1,1,120,1,0,0,54,8,1.0,0,3620.75,4,0,0.9123,0
2015-08-11,20,1,1,5,120,1,1,0,42,7,1.0,0,2586.25,5,0,0.8540000000000001,1
2015-08-11,36,0,2,1,108,1,0,0,11,8,1.0,0,2069.0,3,0,0.9034,0
2015-08-28,48,0,2,3,216,1,0,0,0,4,0.0,0,1241.4,3,1,0.792,0
2015-08-30,51,0,5,1,120,1,0,0,0,4,0.0,1,1034.5,4,0,0.9231,0
2015-08-16,52,1,2,4,240,1,0,0,42,2,1.0,0,2896.6,0,0,0.8719,0
2015-08-11,35,0,1,4,50,1,1,0,46,1,1.0,0,1034.5,4,0,0.7691,1
2015-08-24,39,0,1,0,185,1,0,0,0,4,0.0,1,1241.4,5,0,0.8687,0
2015-08-25,19,-1,1,0,24,1,0,0,30,4,1.0,0,1448.3,-1,0,,1
2015-08-18,58,1,6,0,72,1,1,0,0,8,0.0,0,1551.75,2,0,0.8921,0
2015-08-27,64,0,6,3,121,1,0,0,222,1,1.0,0,986.913,0,0,0.8368,0
2015-08-24,26,0,2,1,12,2,0,0,17,2,1.0,0,1448.3,4,0,0.9335,0
2015-08-09,35,0,2,4,9,2,1,0,30,6,1.0,0,2069.0,4,0,0.7615,0
2015-08-16,43,0,2,1,30,1,1,0,27,4,1.0,0,1024.155,4,1,0.7936,1
2015-08-24,26,1,1,0,241,1,0,0,0,4,0.0,0,5172.5,2,0,0.9306,0
2015-08-11,34,0,2,1,60,1,0,0,31,2,1.0,0,2069.0,3,0,0.8324,0
2015-08-06,57,0,2,4,24,1,1,0,390,2,1.0,0,2956.601,4,0,0.8740000000000001,0
2015-08-24,42,1,2,2,120,1,0,0,256,4,1.0,0,3103.5,4,0,0.9385,0
2015-08-10,53,0,1,4,75,1,1,0,52,2,1.0,0,1241.4,4,0,0.7937,1
2015-08-10,60,0,4,4,69,1,0,0,36,1,1.0,0,1034.5,0,0,0.8964,0
2015-08-18,18,1,1,4,24,1,0,0,24,2,1.0,0,3620.75,4,0,0.7643,1
2015-08-18,68,1,1,3,605,1,0,1,0,1,0.0,0,3103.5,2,0,0.9674,0
2015-08-21,22,0,1,4,13,2,0,0,87,1,1.0,0,991.051,5,0,0.828,1
2015-08-11,37,0,1,1,108,1,0,0,0,4,0.0,0,2069.0,4,0,0.8567,0
2015-08-31,45,1,1,4,24,4,0,0,25,2,1.0,0,1551.75,4,0,0.9544,0
2015-08-15,43,0,1,3,24,2,1,0,14,2,1.0,1,1137.95,3,1,0.7738,0
2015-08-07,44,0,4,4,122,1,0,0,0,1,0.0,1,1034.5,5,0,0.8606,1
2015-08-09,23,0,6,3,17,1,1,0,39,2,1.0,0,1396.575,2,1,0.7521,0
2015-08-17,17,0,1,5,12,2,0,0,7,2,1.0,0,1034.5,-1,0,0.8495,0
2015-08-11,30,0,1,5,123,1,0,0,0,4,0.0,0,3206.95,0,0,0.8469,0
2015-08-14,21,0,1,5,60,5,0,0,14,4,1.0,0,1034.5,-1,0,0.8925,0
2015-08-10,17,1,1,2,36,1,0,0,29,4,1.0,0,1655.2,-1,0,,0
2015-08-15,53,0,1,4,125,1,0,0,54,2,1.0,1,1862.1,4,1,0.7677,0
2015-08-09,37,0,2,1,300,1,0,0,0,8,0.0,0,2865.565,0,1,0.7196,1
2015-08-23,28,-1,6,4,70,1,0,0,54,2,1.0,0,1034.5,3,0,0.8622,0
2015-08-09,28,0,1,4,240,1,1,0,7,2,1.0,0,1241.4,3,0,0.8156,0
2015-08-09,61,1,1,4,190,1,1,0,0,1,0.0,0,1344.85,3,1,0.9041,0
2015-08-06,37,1,2,4,368,1,1,0,102,4,1.0,0,4448.349999999999,3,0,0.9125,0
2015-08-20,26,0,1,2,240,1,0,0,78,4,1.0,0,2586.25,4,0,0.7294,1
2015-08-17,17,1,1,4,181,1,0,0,19,4,1.0,0,1034.5,0,0,0.8053,0
2015-08-17,65,0,7,2,180,1,0,1,66,1,1.0,0,993.12,4,0,0.9072,0
2015-08-09,44,1,2,4,181,1,0,0,283,4,1.0,0,1551.75,2,0,0.8261,0
2015-08-14,67,1,2,2,72,1,0,0,0,1,0.0,0,2069.0,2,0,0.9157,0
2015-08-04,32,1,2,4,240,1,1,0,101,1,1.0,0,1559.42599,3,1,0.9149,0
2015-08-20,53,0,1,4,37,2,0,1,0,5,0.0,0,1903.48,4,0,0.9544,0
2015-08-09,47,1,2,2,180,1,1,0,77,4,1.0,0,2069.0,5,0,0.9479,0
2015-08-31,44,0,5,1,135,1,1,0,126,2,1.0,0,4655.25,5,1,0.7702,0
2015-08-09,23,1,1,3,240,1,0,0,126,4,1.0,0,3310.4,2,0,0.8136,0
2015-08-30,30,0,1,4,14,1,0,0,38,4,1.0,0,1551.75,4,0,0.8926,0
2015-08-25,42,1,1,4,120,2,1,0,50,2,1.0,0,2275.9,4,0,0.9028,0
2015-08-09,76,0,2,0,25,1,0,0,0,1,0.0,0,3620.75,2,0,0.9742,0
2015-08-18,17,0,1,2,50,1,0,0,18,4,1.0,0,1189.675,-1,0,0.7332,0
2015-08-08,18,0,1,5,96,1,0,0,11,2,1.0,0,1344.85,0,0,0.7747,0
2015-08-22,63,0,2,4,248,1,1,0,378,8,1.0,0,1344.85,2,0,0.971,0
2015-08-17,44,1,1,4,242,1,0,0,294,2,1.0,0,2586.25,3,0,0.8166,0
2015-08-11,43,1,1,4,348,1,1,0,9,2,1.0,0,1862.1,3,0,0.871,0
2015-08-18,36,0,5,4,24,2,1,0,21,2,1.0,0,2586.25,4,0,0.9104,0
2015-08-11,20,1,1,4,228,1,0,0,22,2,1.0,0,1551.75,-1,0,0.7643,0
2015-08-07,31,0,1,4,240,1,0,0,43,2,1.0,0,986.913,4,0,0.7806,1
2015-08-05,31,1,1,3,48,4,0,0,41,2,1.0,0,1655.2,5,0,0.7692,0
2015-08-13,49,0,2,4,42,4,0,0,18,2,1.0,0,2586.25,3,0,0.9763,0
2015-08-23,53,0,2,3,84,2,0,0,0,2,0.0,0,1241.4,5,0,0.8138,0
2015-08-08,24,1,1,3,300,1,1,0,71,2,1.0,0,1344.85,5,0,0.8264,0
2015-08-10,21,1,1,4,12,2,0,0,18,2,1.0,0,994.58899,4,0,0.8138,0
2015-08-16,40,0,1,2,240,1,1,0,95,2,1.0,0,1551.75,0,0,0.8189,0
2015-08-25,27,1,2,1,120,1,0,0,12,4,1.0,0,4138.0,2,0,0.7514,0
2015-08-25,47,1,2,4,486,1,1,0,6,2,1.0,0,2441.42,0,1,0.8164,1
2015-08-07,38,0,2,1,6,2,1,0,85,8,1.0,0,3103.5,4,1,0.8898,0
2015-08-31,17,-1,1,4,126,1,0,0,34,4,1.0,0,1034.5,-1,0,0.843,0
2015-08-20,19,1,1,4,216,2,0,0,11,2,1.0,0,1425.882385,0,1,0.7161,1
2015-08-08,60,0,2,4,180,1,1,0,0,4,0.0,0,1344.85,2,0,0.8340000000000001,0
2015-08-11,24,1,2,5,29,1,1,0,30,2,1.0,0,2069.0,4,0,0.6767,0
2015-08-01,36,0,2,3,180,1,1,0,283,2,1.0,0,1241.4,-1,0,0.8871,0
2015-08-04,45,0,1,1,180,1,1,0,136,2,1.0,0,2586.25,4,0,0.5013,0
2015-08-21,35,0,2,2,428,1,0,0,0,4,0.0,1,1034.5,2,0,0.9243,0
2015-08-21,31,0,1,5,360,1,1,0,4,2,1.0,0,1344.85,4,0,0.7090000000000001,0
2015-08-15,17,0,1,4,216,5,1,0,43,4,1.0,0,982.775,0,0,0.8098,0
2015-08-22,61,0,4,4,36,2,0,0,0,1,0.0,0,1551.75,5,0,0.9589,0
2015-08-17,32,0,2,4,60,1,1,0,39,4,1.0,0,3310.4,4,1,0.8639,0
2015-08-15,28,1,2,4,36,1,0,0,2,2,1.0,0,2069.0,3,0,0.893,0
2015-08-23,35,1,1,4,361,1,0,0,79,4,1.0,0,2069.0,2,0,0.8469,1
2015-08-09,60,0,2,5,60,2,0,0,54,4,1.0,0,1241.4,5,0,0.9649,0
2015-08-19,23,1,1,5,113,1,1,0,91,2,1.0,0,1551.75,3,0,0.8548,0
2015-08-22,18,0,1,5,228,1,0,0,30,4,1.0,0,1034.5,5,0,0.8340000000000001,1
2015-08-27,80,1,2,2,576,1,0,1,138,1,1.0,0,2482.8,3,1,0.7403,0
2015-08-04,48,0,2,2,24,1,0,0,0,6,0.0,0,1551.75,2,0,0.9252,0
2015-08-11,52,0,1,4,120,1,0,0,0,4,0.0,0,2793.15,4,0,0.909,0
2015-08-16,46,0,1,4,276,1,1,1,14,2,1.0,0,1241.4,2,0,0.9549,0
2015-08-23,36,0,2,5,36,2,0,0,0,4,0.0,0,1551.75,4,1,0.7951,0
2015-08-21,24,0,1,4,9,2,0,0,17,2,1.0,0,1830.0305,4,0,0.7627,0
2015-08-06,39,1,2,4,120,1,1,0,53,4,1.0,0,1551.75,4,0,0.9256,0
2015-08-12,19,1,1,4,60,1,0,0,3,2,1.0,0,1034.5,-1,0,,0
2015-08-25,48,1,2,4,60,1,0,0,61,2,1.0,0,3103.5,0,0,0.8155,0
2015-08-29,20,1,1,4,1,2,0,0,0,4,0.0,0,1137.95,5,0,0.8338,1
2015-08-07,40,0,1,3,240,1,1,0,32,2,1.0,0,1551.75,5,0,0.966,0
2015-08-08,29,0,1,4,186,1,0,0,50,2,1.0,0,1000.3615,4,0,0.9141,0
2015-08-27,21,0,2,3,36,1,0,0,30,4,1.0,0,1448.3,4,0,0.8234,0
2015-08-13,18,-1,1,5,96,1,0,0,3,7,1.0,0,1551.75,-1,0,0.8406,0
2015-08-10,23,0,1,4,122,1,1,0,0,4,0.0,0,1655.2,0,0,0.5067,0
2015-08-23,42,-1,2,4,84,1,1,0,55,8,1.0,0,3103.5,0,0,0.7503,0
